,player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,full_name
320,100321,Vijay,Amritraj,R,1953-12-14,IND,193.0,Q468309,Vijay Amritraj
321,100322,Emilio,Montano,R,1953-12-18,MEX,,Q18159398,Emilio Montano
322,100323,Givaldo,Barbosa,R,1954-01-25,BRA,183.0,Q5565585,Givaldo Barbosa
323,100324,John,Whitlinger,R,1954-02-04,USA,180.0,Q8172709,John Whitlinger
324,100325,Ulrich,Pinner,R,1954-02-07,GER,178.0,Q78176,Ulrich Pinner
325,100326,Russell,Simpson,R,1954-02-22,NZL,188.0,Q3784261,Russell Simpson
326,100327,Willem,Prinsloo,L,1954-02-25,RSA,,Q92294368,Willem Prinsloo
327,100328,Rand,Evett,R,1954-03-01,USA,,,Rand Evett
328,100329,Otto,Panman,R,1954-03-25,NED,,,Otto Panman
329,100330,David,Imonitie,R,1954-04-10,NGR,,,David Imonitie
330,100331,Jean Louis,Haillet,R,1954-05-07,FRA,,Q735512,Jean Louis Haillet
331,100332,Balazs,Taroczy,R,1954-05-09,HUN,183.0,Q370019,Balazs Taroczy
332,100333,Shigeyuki,Nishio,R,1954-05-23,JPN,,Q62513568,Shigeyuki Nishio
333,100334,Ernie,Ewert,R,1954-06-05,AUS,,Q17365472,Ernie Ewert
334,100335,David,Parker,R,1954-06-07,USA,,,David Parker
335,100336,Guillermo,Aubone,L,1954-06-08,ARG,,Q5616118,Guillermo Aubone
336,100337,Mark,Edmondson,R,1954-06-24,AUS,185.0,Q506606,Mark Edmondson
337,100338,Benjy,Robins,R,1954-06-30,USA,175.0,,Benjy Robins
338,100339,Victor,Amaya,L,1954-07-02,USA,201.0,Q1748325,Victor Amaya
339,100340,Sam,Vuille,R,1954-07-06,USA,,,Sam Vuille
340,100341,Gonzalo,Nunez,R,1954-07-21,USA,,Q107031471,Gonzalo Nunez
341,100342,Vitas,Gerulaitis,R,1954-07-26,USA,183.0,Q53547,Vitas Gerulaitis
342,100343,John,Lloyd,R,1954-08-27,GBR,178.0,Q1360272,John Lloyd
343,100344,Eric,Friedler,R,1954-09-08,USA,,Q24005201,Eric Friedler
344,100345,Pat,Dupre,R,1954-09-16,USA,190.0,Q3368536,Pat Dupre
345,100346,Paul,Kronk,R,1954-09-22,AUS,,Q3371590,Paul Kronk
346,100347,Peter,Kronk,R,1954-09-22,AUS,,,Peter Kronk
347,100348,Gerard,Toulon,R,1954-09-24,FRA,185.0,,Gerard Toulon
348,100349,Glen,Holroyd,R,1954-09-25,USA,,Q28595312,Glen Holroyd
349,100350,Franz Josef,Wich,R,1954-10-11,GER,,,Franz Josef Wich
350,100351,Freddie,De Jesus,R,1954-10-30,PUR,,,Freddie De Jesus
351,100352,John,Lucas,R,1954-10-31,USA,,,John Lucas
352,100353,Bruce,Kleege,R,1954-11-01,USA,190.0,Q22095971,Bruce Kleege
353,100354,Bernie,Mitton,R,1954-11-09,RSA,188.0,Q2898337,Bernie Mitton
354,100355,Victor,Eke,R,1954-11-11,AUS,,Q55183442,Victor Eke
355,100356,Paul,Mcnamee,R,1954-11-12,AUS,178.0,Q1348791,Paul Mcnamee
356,100357,Bhanu,Nunna,R,1954-11-13,IND,,Q87786664,Bhanu Nunna
357,100358,Mike,Fishbach,R,1954-12-01,USA,180.0,Q18641540,Mike Fishbach
358,100359,Richard,Lewis,L,1954-12-06,GBR,,Q7327373,Richard Lewis
359,100360,Brian,Teacher,R,1954-12-23,USA,190.0,Q54683,Brian Teacher
360,100361,Willie,Davies,R,1955-01-01,GBR,,,Willie Davies
361,100362,Peter,Fleming,R,1955-01-21,USA,196.0,Q729789,Peter Fleming
362,100363,Jiri,Granat,R,1955-01-28,CZE,185.0,Q6203644,Jiri Granat
363,100364,Jonathan,Smith,R,1955-01-29,GBR,188.0,Q6274466,Jonathan Smith
364,100365,Peter,Holl,R,1955-01-29,GER,,Q84072816,Peter Holl
365,100366,Heiner,Seuss,R,1955-02-04,GER,,,Heiner Seuss
366,100367,Belus,Prajoux,R,1955-02-27,CHI,170.0,Q2895162,Belus Prajoux
367,100368,Haroon,Ismail,R,1955-02-27,ZIM,178.0,Q13513049,Haroon Ismail
368,100369,Herve,Gauvain,R,1955-03-04,FRA,180.0,Q81221296,Herve Gauvain
369,100370,Helmut,Beermann,R,1955-03-09,GER,,,Helmut Beermann
370,100371,Robert,Baumgartner,R,1955-03-11,GER,,,Robert Baumgartner
371,100372,Trey,Waltke,R,1955-03-16,USA,173.0,Q7839620,Trey Waltke
372,100373,Christopher,Sylvan,R,1955-03-18,USA,,,Christopher Sylvan
373,100374,Javier,Soler,L,1955-03-25,ESP,,Q23772064,Javier Soler
374,100375,John,Hayes,R,1955-04-07,USA,193.0,Q6238395,John Hayes
375,100376,Buster C,Mottram,R,1955-04-25,GBR,193.0,Q2928786,Buster C Mottram
376,100377,Colin,Dowdeswell,R,1955-05-12,GBR,185.0,Q464502,Colin Dowdeswell
377,100378,David,Schneider,R,1955-05-17,USA,185.0,Q5239547,David Schneider
378,100379,Craig,Edwards,R,1955-05-19,USA,175.0,Q17457380,Craig Edwards
379,100380,Butch,Walts,R,1955-06-04,USA,193.0,Q2928827,Butch Walts
380,100381,Michael,Greenberg,R,1955-06-11,USA,,,Michael Greenberg
381,100382,Chris,Kachel,R,1955-06-19,AUS,,Q2964756,Chris Kachel
382,100383,Peter,Mcnamara,R,1955-07-05,AUS,185.0,Q1508952,Peter Mcnamara
383,100384,Alejandro,Cortes,R,1955-07-14,COL,,Q4714511,Alejandro Cortes
384,100385,Filip,Krajcik,R,1955-07-23,AUT,,Q19971270,Filip Krajcik
385,100386,Jose,Garcia,R,1955-07-23,ESP,,,Jose Garcia
386,100387,Jiri,Prucha,R,1955-08-10,CZE,,Q106981794,Jiri Prucha
387,100388,Peter,Pearson,R,1955-08-12,USA,,,Peter Pearson
388,100389,Horace,Reid,R,1955-08-14,USA,,,Horace Reid
389,100390,Trevor,Allan,L,1955-08-17,AUS,178.0,Q19975564,Trevor Allan
390,100391,Larry,Davidson,R,1955-08-21,USA,,,Larry Davidson
391,100392,Richard,Meyer,R,1955-09-04,USA,183.0,Q7327797,Richard Meyer
392,100393,Marcos,Hocevar,R,1955-09-26,BRA,185.0,Q2740863,Marcos Hocevar
393,100394,Angel,Gimenez,R,1955-10-10,ESP,163.0,Q8076837,Angel Gimenez
394,100395,Victor,Pecci,R,1955-10-15,PAR,193.0,Q715523,Victor Pecci
395,100396,Martin,Robinson,L,1955-10-19,GBR,,Q96392148,Martin Robinson
396,100397,Terry,Rocavert,R,1955-10-21,AUS,180.0,Q7704959,Terry Rocavert
397,100398,Julio,Goes,R,1955-10-25,BRA,180.0,Q10313439,Julio Goes
398,100399,Rocky,Maguire,R,1955-10-27,USA,,,Rocky Maguire
399,100400,Hubertus,Hoyt,R,1955-11-03,USA,,,Hubertus Hoyt
400,100401,Sean,Sorensen,R,1955-11-12,IRL,,Q7441447,Sean Sorensen
401,100402,Francisco,Gonzalez,R,1955-11-19,PAR,193.0,Q281439,Francisco Gonzalez
402,100403,Rolf,Gehring,R,1955-11-25,GER,185.0,Q73896,Rolf Gehring
403,100404,David,Sherbeck,R,1955-12-02,USA,,Q17442289,David Sherbeck
404,100405,Fernando,Maynetto,R,1955-12-02,PER,,Q5444825,Fernando Maynetto
405,100406,Greg,Halder,R,1955-12-05,CAN,188.0,,Greg Halder
406,100407,Dale,Collings,R,1955-12-16,AUS,,Q3012292,Dale Collings
407,100408,Gary,Plock,R,1955-12-21,USA,175.0,,Gary Plock
408,100409,Randy,Crawford,R,1955-12-22,USA,188.0,,Randy Crawford
409,100410,Tim,Garcia,R,1955-12-28,USA,,Q56702380,Tim Garcia
410,100411,Pavel,Slozil,R,1955-12-29,CZE,173.0,Q1445074,Pavel Slozil
411,100412,Bruce,Nichols,R,1955-12-31,USA,,Q4978078,Bruce Nichols
412,100413,Ulrich,Marten,R,1956-01-01,GER,,Q7879844,Ulrich Marten
413,100414,Gunther,Gnettner,R,1956-01-12,GER,,,Gunther Gnettner
414,100415,Michael,Grant,R,1956-02-03,USA,178.0,Q96392800,Michael Grant
415,100416,Bill,Maze,R,1956-02-09,USA,,Q4910058,Bill Maze
416,100417,Hans,Gildemeister,R,1956-02-09,CHI,183.0,Q630148,Hans Gildemeister
417,100418,Geoff,Martinez,R,1956-02-13,USA,,,Geoff Martinez
418,100419,Todd,Lundy,R,1956-02-17,USA,,,Todd Lundy
419,100420,Hans,Ritschard,R,1956-02-25,SUI,,,Hans Ritschard
420,100421,Jan,Norback,R,1956-03-06,SWE,,Q18346977,Jan Norback
421,100422,Bruce,Manson,L,1956-03-20,USA,173.0,Q2926443,Bruce Manson
422,100423,Jochen,Hierl,R,1956-03-21,GER,,,Jochen Hierl
423,100424,Warren,Eber,R,1956-03-28,USA,,,Warren Eber
424,100425,Junie,Chatman,R,1956-03-29,USA,,,Junie Chatman
425,100426,Hans Peter,Kandler,R,1956-04-02,AUT,185.0,Q29995040,Hans Peter Kandler
426,100427,Ferrante,Rocchi,L,1956-04-11,ITA,180.0,Q55314859,Ferrante Rocchi
427,100428,Gene,Mayer,R,1956-04-11,USA,183.0,Q2760368,Gene Mayer
428,100429,Miguel,Mir,R,1956-04-18,ESP,,Q6844679,Miguel Mir
429,100430,David,Carter,R,1956-04-21,AUS,183.0,Q5232213,David Carter
430,100431,Mansour,Bahrami,R,1956-04-26,IRI,178.0,Q564631,Mansour Bahrami
431,100432,Robert,Bettauer,R,1956-05-02,CAN,175.0,,Robert Bettauer
432,100433,Fritz,Don,R,1956-05-13,NED,,,Fritz Don
433,100434,Tomas,Smid,R,1956-05-20,CZE,190.0,Q957327,Tomas Smid
434,100435,Regis,Brunet,R,1956-05-31,FRA,183.0,,Regis Brunet
435,100436,Nick,Saviano,L,1956-06-05,USA,180.0,Q11738414,Nick Saviano
436,100437,Bjorn,Borg,R,1956-06-06,SWE,180.0,Q104506,Bjorn Borg
437,100438,Carlos,Gattiker,R,1956-06-06,ARG,175.0,Q5042117,Carlos Gattiker
438,100439,Mike,Barr,R,1956-06-27,USA,,Q84893874,Mike Barr
439,100440,Eddie,Edwards,R,1956-07-03,RSA,190.0,Q5336001,Eddie Edwards
440,100441,Mark,Darby,R,1956-07-03,USA,185.0,,Mark Darby
441,100442,Gianni,Marchetti,R,1956-07-08,ITA,,Q55281100,Gianni Marchetti
442,100443,Christophe,Freyss,L,1956-08-30,FRA,183.0,Q2966243,Christophe Freyss
443,100444,Werner,Zirngibl,R,1956-09-04,GER,,Q215117,Werner Zirngibl
444,100445,Steve,Denton,R,1956-09-05,USA,188.0,Q53408,Steve Denton
445,100446,John,Sadri,R,1956-09-19,USA,188.0,Q3106867,John Sadri
446,100447,Juan,Nunez,R,1956-09-23,CHI,190.0,Q6300611,Juan Nunez
447,100448,Bruce,Foxworth,R,1956-09-25,USA,180.0,Q30019877,Bruce Foxworth
448,100449,Stanislav,Birner,R,1956-10-11,CZE,170.0,Q3496726,Stanislav Birner
449,100450,Leo,Palin,R,1956-10-20,FIN,178.0,Q13546,Leo Palin
450,100451,Tony,Graham,R,1956-10-29,USA,,Q7822469,Tony Graham
451,100452,Bill,Scanlon,R,1956-11-13,USA,185.0,Q2760380,Bill Scanlon
452,100453,Jose Luis,Damiani,R,1956-11-21,URU,185.0,Q6292750,Jose Luis Damiani
453,100454,Mehl,Ampon,R,1956-11-30,USA,,,Mehl Ampon
454,100455,Tony,Lloyd,R,1956-12-03,GBR,,Q3531809,Tony Lloyd
455,100456,Ferdi,Taygan,R,1956-12-05,USA,173.0,Q760713,Ferdi Taygan
456,100457,Carlos,Soares,R,1956-12-13,BRA,,,Carlos Soares
457,100458,Pedro,Gonzalez,R,1956-12-18,PUR,,,Pedro Gonzalez
458,100459,Tracy,Delatte,R,1956-12-22,USA,178.0,Q7831721,Tracy Delatte
459,100460,Jose,Lopez Maeso,R,1956-12-24,ESP,173.0,Q605230,Jose Lopez Maeso
460,100461,Billy,Martin,R,1956-12-25,USA,178.0,Q2903676,Billy Martin
461,100462,Jeff,Etterbeek,R,1956-12-31,USA,,,Jeff Etterbeek
462,100463,Ben,Mckown,R,1957-01-11,USA,,,Ben Mckown
463,100464,Warren,Maher,R,1957-01-15,AUS,,Q7970374,Warren Maher
464,100465,Mike,Shore,R,1957-01-20,USA,,Q87471822,Mike Shore
465,100466,Maurice,Hunter,R,1957-01-27,USA,,,Maurice Hunter
466,100467,Mark,Turpin,R,1957-02-04,USA,183.0,,Mark Turpin
467,100468,Dominique,Bedel,R,1957-02-20,FRA,185.0,Q3034986,Dominique Bedel
468,100469,Ashok,Amritraj,R,1957-02-22,IND,,,Ashok Amritraj
469,100470,Juan Carlos,Andrade,R,1957-02-22,ESP,,,Juan Carlos Andrade
470,100471,Mark,Vines,L,1957-02-23,USA,170.0,Q3294272,Mark Vines
471,100472,Craig,Wittus,R,1957-02-24,USA,180.0,Q5181609,Craig Wittus
472,100473,Glenn,Petrovic,R,1957-03-03,USA,,,Glenn Petrovic
473,100474,Chris,Lewis,R,1957-03-09,NZL,180.0,,Chris Lewis
474,100475,Matt,Mitchell,R,1957-03-16,USA,180.0,Q1909253,Matt Mitchell
475,100476,Nigel,Sears,R,1957-04-04,GBR,,Q16189495,Nigel Sears
476,100477,Gianni,Ocleppo,R,1957-04-06,ITA,183.0,Q464773,Gianni Ocleppo
477,100478,Pascal,Deniau,R,1957-04-07,FRA,185.0,,Pascal Deniau
478,100479,Reinhart,Probst,R,1957-04-17,GER,,Q24263724,Reinhart Probst
479,100480,Josef,Brabenec,R,1957-04-24,CAN,,Q98953023,Josef Brabenec
480,100481,Roberto,Vizcaino,R,1957-04-25,ESP,178.0,Q7351942,Roberto Vizcaino
481,100482,Jochen,Settelmeyer,R,1957-05-07,GER,,,Jochen Settelmeyer
482,100483,Christophe,Casa,R,1957-05-30,FRA,178.0,Q2966139,Christophe Casa
483,100484,Pem,Guerry,R,1957-06-06,USA,,,Pem Guerry
484,100485,Tsuyoshi,Fukui,R,1957-06-22,JPN,170.0,Q7850370,Tsuyoshi Fukui
485,100486,Christophe,Roger-Vasselin,R,1957-07-08,FRA,188.0,Q2966474,Christophe Roger-Vasselin
486,100487,Renald,Etienne,R,1957-07-14,USA,175.0,,Renald Etienne
487,100488,Chris,Delaney,R,1957-07-16,USA,,Q5106380,Chris Delaney
488,100489,Larry,Stefanki,R,1957-07-23,USA,178.0,Q463719,Larry Stefanki
489,100490,Jaroslav,Navratil,R,1957-07-24,CZE,196.0,Q1683632,Jaroslav Navratil
490,100491,Alan,Chandronnait,R,1957-07-31,USA,,,Alan Chandronnait
491,100492,John,Austin,R,1957-07-31,USA,193.0,Q3180953,John Austin
492,100493,Eric,Sherbeck,R,1957-08-07,USA,193.0,Q23039442,Eric Sherbeck
493,100494,John,Picken,R,1957-08-09,CAN,,,John Picken
494,100495,Wayne,Hampson,R,1957-08-23,AUS,183.0,Q7976297,Wayne Hampson
495,100496,Charles Buzz,Strode,R,1957-09-05,USA,183.0,,Charles Buzz Strode
496,100497,Markus,Gunthardt,R,1957-09-10,SUI,178.0,Q1412218,Markus Gunthardt
497,100498,Klaus,Eberhard,R,1957-09-15,GER,,Q1563179,Klaus Eberhard
498,100499,Chris,Mayotte,R,1957-09-16,USA,186.0,Q1077521,Chris Mayotte
499,100500,Rohun,Beven,R,1957-09-21,GBR,,,Rohun Beven
500,100501,Gregoire,Rafaitin,R,1957-09-26,FRA,180.0,,Gregoire Rafaitin
501,100502,Vincent,Van Patten,R,1957-10-17,USA,180.0,Q3559869,Vincent Van Patten
502,100503,Lorenzo,Fargas,R,1957-10-19,ESP,173.0,Q54860943,Lorenzo Fargas
503,100504,Jerome,Vanier,L,1957-11-02,FRA,175.0,Q56434243,Jerome Vanier
504,100505,Famiano,Meneschincheri,R,1957-11-13,ITA,,Q107258227,Famiano Meneschincheri
505,100506,Howard,Schoenfield,R,1957-11-15,USA,,Q16269511,Howard Schoenfield
506,100507,Curt,Stalder,R,1957-11-20,USA,,,Curt Stalder
507,100508,Peter,Spang,R,1957-11-20,GER,,,Peter Spang
508,100509,Joakim,Berner,R,1957-11-21,FIN,178.0,,Joakim Berner
509,100510,Franco,Merlone,R,1957-12-16,ITA,,Q107258417,Franco Merlone
510,100511,Kevin,Manning,R,1957-12-18,USA,175.0,,Kevin Manning
511,100512,Robert,Reininger,R,1958-01-01,AUT,185.0,Q24005180,Robert Reininger
512,100513,Hugo,Roverano,R,1958-01-03,URU,,Q87093738,Hugo Roverano
513,100514,Manfred,Jungnitsch,R,1958-01-03,GER,,,Manfred Jungnitsch
514,100515,Shlomo,Glickstein,R,1958-01-06,ISR,188.0,Q2587010,Shlomo Glickstein
515,100516,Andrew,Jarrett,R,1958-01-09,GBR,,Q4757490,Andrew Jarrett
516,100517,Matt,Doyle,R,1958-01-13,USA,193.0,Q6788580,Matt Doyle
517,100518,Ricardo,Acuna,R,1958-01-13,CHI,175.0,Q2742001,Ricardo Acuna
518,100519,Scott,Mccain,R,1958-01-15,USA,180.0,,Scott Mccain
519,100520,Juan,Farrow,R,1958-01-18,USA,180.0,Q27049872,Juan Farrow
520,100521,Doug,Adler,L,1958-01-20,USA,,,Doug Adler
521,100522,Chris,Dunk,R,1958-01-23,USA,193.0,Q5106453,Chris Dunk
522,100523,Erick,Iskersky,R,1958-01-25,USA,180.0,Q5388163,Erick Iskersky
523,100524,Shozo,Shiraishi,R,1958-01-27,JPN,,Q11580192,Shozo Shiraishi
524,100525,Gilles,Moretton,R,1958-02-10,FRA,190.0,Q3106414,Gilles Moretton
525,100526,Ricardo,Ycaza,R,1958-02-16,ECU,183.0,Q3430343,Ricardo Ycaza
526,100527,Chris,Bradnam,R,1958-02-26,GBR,,,Chris Bradnam
527,100528,Randy,Druz,R,1958-02-26,USA,,,Randy Druz
528,100529,Kevin,Curren,R,1958-03-02,USA,185.0,Q53400,Kevin Curren
529,100530,Andreas,Maurer,R,1958-03-08,GER,175.0,Q96378,Andreas Maurer
530,100531,Arnaud,Decugis,R,1958-03-25,FRA,,,Arnaud Decugis
531,100532,Johan,Kriek,R,1958-04-05,USA,175.0,Q54530,Johan Kriek
532,100533,Paul,Avis,R,1958-04-14,RSA,,,Paul Avis
533,100534,Steve,Meister,R,1958-04-21,USA,193.0,Q7613355,Steve Meister
534,100535,Tony,Giammalva,R,1958-04-21,USA,190.0,Q2442549,Tony Giammalva
535,100536,Fernando,Luna,R,1958-04-24,ESP,175.0,Q552502,Fernando Luna
536,100537,Mike,Brunnberg,R,1958-05-04,USA,190.0,Q19953072,Mike Brunnberg
537,100538,Alejandro,Gattiker,R,1958-05-05,ARG,180.0,Q8194064,Alejandro Gattiker
538,100539,Rick,Meyers,R,1958-05-14,USA,173.0,,Rick Meyers
539,100540,Drew,Gitlin,R,1958-05-26,USA,178.0,Q742393,Drew Gitlin
540,100541,Jan,Kallquist,R,1958-05-31,SWE,,,Jan Kallquist
541,100542,Geoff,Macdonald,R,1958-06-05,USA,,Q5534214,Geoff Macdonald
542,100543,Peter,Elter,R,1958-06-10,GER,178.0,Q7173851,Peter Elter
543,100544,Tony,Mmoh,R,1958-06-14,NGR,178.0,Q2442732,Tony Mmoh
544,100545,Deon,Joubert,L,1953-06-19,RSA,,Q18340778,Deon Joubert
545,100546,Eric,Fromm,R,1958-06-27,USA,178.0,Q3056270,Eric Fromm
546,100547,Rocky,Royer,R,1958-06-27,USA,,Q54614192,Rocky Royer
547,100548,Ivan,Kley,R,1958-06-29,BRA,183.0,Q10304381,Ivan Kley
548,100549,Jeff,Lee,R,1958-07-02,USA,,,Jeff Lee
549,100550,Brad,Guan,R,1958-07-10,AUS,,Q4953964,Brad Guan
550,100551,Brad,Drewett,L,1958-07-19,AUS,185.0,Q461077,Brad Drewett
551,100552,Norbert,Henn,R,1958-08-02,GER,,,Norbert Henn
552,100553,Nduka,Odizor,R,1958-08-09,NGR,183.0,Q1415593,Nduka Odizor
553,100554,Matthew,McDonald,R,1958-08-11,USA,,,Matthew McDonald
554,100555,Jose Luis,Clerc,R,1958-08-16,ARG,185.0,Q1373467,Jose Luis Clerc
555,100556,Brian,Levine,R,1958-08-20,RSA,183.0,Q4964491,Brian Levine
556,100557,Jai,Dilouie,R,1958-09-11,USA,,Q22958982,Jai Dilouie
557,100558,Rodney,Crowley,R,1958-09-22,USA,,,Rodney Crowley
558,100559,Mike,Gandolfo,R,1958-10-03,USA,,Q17300518,Mike Gandolfo
559,100560,Jacques,Manset,R,1958-10-11,USA,185.0,Q38678473,Jacques Manset
560,100561,Peter,Smylie,R,1958-10-11,AUS,,Q62473938,Peter Smylie
561,100562,Tom,Cain,R,1958-10-11,USA,185.0,Q22095401,Tom Cain
562,100563,Joel,Hoffman,R,1958-10-14,USA,,,Joel Hoffman
563,100564,Cary,Stansbury,R,1958-10-17,USA,196.0,Q56809087,Cary Stansbury
564,100565,Lloyd,Bourne,R,1958-10-18,USA,190.0,Q3257516,Lloyd Bourne
565,100566,Hitoshi,Shirato,R,1958-10-19,JPN,,Q81894225,Hitoshi Shirato
566,100567,Chip,Hooper,R,1958-10-24,USA,198.0,Q2963834,Chip Hooper
567,100568,John,Mattke,R,1958-10-29,USA,183.0,Q29343269,John Mattke
568,100569,Toru,Yonezawa,R,1958-10-31,JPN,188.0,Q56809131,Toru Yonezawa
569,100570,Marty,Davis,R,1958-11-15,USA,183.0,Q1428545,Marty Davis
570,100571,Mark,Freedman,R,1958-11-19,USA,,Q87725068,Mark Freedman
571,100572,Ney,Keller,R,1958-12-02,BRA,,Q23908913,Ney Keller
572,100573,Ron,Hightower,R,1958-12-12,USA,185.0,Q28606694,Ron Hightower
573,100574,Peter,Rennert,L,1958-12-26,USA,185.0,Q2483691,Peter Rennert
574,100575,Andy,Andrews,R,1959-01-01,USA,185.0,Q2849052,Andy Andrews
575,100576,John,Huebner,R,1959-01-12,USA,,,John Huebner
576,100577,Rory,Chappell,R,1959-01-13,RSA,,Q84065117,Rory Chappell
577,100578,Brent,Pirow,R,1959-02-06,RSA,,Q83077575,Brent Pirow
578,100579,Heinz,Gunthardt,R,1959-02-08,SUI,180.0,Q638555,Heinz Gunthardt
579,100580,Rick,Cowden,R,1959-02-09,USA,,,Rick Cowden
580,100581,John,McEnroe,L,1959-02-16,USA,180.0,Q16474,John McEnroe
581,100582,Tom,Caine,R,1959-02-28,USA,,,Tom Caine
582,100583,Jeff,Robbins,R,1959-03-01,USA,,,Jeff Robbins
583,100584,Peter,Lamb,R,1959-03-12,RSA,,,Peter Lamb
584,100585,Van,Winitsky,L,1959-03-12,USA,185.0,Q677136,Van Winitsky
585,100586,Eliot,Teltscher,R,1959-03-15,USA,178.0,Q1762775,Eliot Teltscher
586,100587,Steve,Guy,R,1959-03-15,NZL,188.0,Q1431261,Steve Guy
587,100588,Pender,Murphy,R,1959-03-19,USA,,Q84073353,Pender Murphy
588,100589,Harald,Theissen,R,1959-03-23,GER,,Q5653995,Harald Theissen
589,100590,Reid,Freeman,R,1959-04-04,USA,,,Reid Freeman
590,100591,Matt,Horwitch,R,1959-04-10,USA,,,Matt Horwitch
591,100592,Robert,Vant Hof,R,1959-04-10,USA,193.0,Q1115302,Robert Vant Hof
592,100593,Miloslav,Lacek,L,1959-04-16,CZE,175.0,,Miloslav Lacek
593,100594,Kevin,Kerns,R,1959-04-24,USA,,,Kevin Kerns
594,100595,Ronnie,Bathman,R,1959-04-24,SWE,183.0,Q2165991,Ronnie Bathman
595,100596,Bill,Cowan,R,1959-04-28,CAN,,Q105713010,Bill Cowan
596,100597,Jay,Lapidus,L,1959-05-01,USA,188.0,Q6166829,Jay Lapidus
597,100598,Wolfgang,Popp,R,1959-05-19,GER,183.0,Q119895,Wolfgang Popp
598,100599,Bernard,Boileau,R,1959-05-25,BEL,185.0,Q2897563,Bernard Boileau
599,100600,Pascal,Portes,R,1959-05-28,FRA,175.0,Q3367571,Pascal Portes
600,100601,Ricardo,Sanchez Rueda,R,1959-06-06,ESP,173.0,,Ricardo Sanchez Rueda
601,100602,Vallis,Wilder,R,1959-06-08,USA,190.0,,Vallis Wilder
602,100603,Roland,Stadler,A,1959-06-14,SUI,178.0,Q7360439,Roland Stadler
603,100604,Egan,Adams,R,1959-06-15,USA,178.0,Q23542556,Egan Adams
604,100605,Charlie,Fancutt,R,1959-06-17,AUS,178.0,Q5084826,Charlie Fancutt
605,100606,Mike,Bauer,R,1959-06-29,USA,188.0,Q1490111,Mike Bauer
606,100607,Eduardo,Bengoechea,R,1959-07-02,ARG,185.0,Q552789,Eduardo Bengoechea
607,100608,John,Benson,R,1959-07-02,USA,,Q6221595,John Benson
608,100609,Zoltan,Kuharszky,R,1959-07-08,HUN,183.0,Q8073608,Zoltan Kuharszky
609,100610,Eduard,Pana,R,1959-07-17,ROU,,,Eduard Pana
610,100611,Mel,Purcell,R,1959-07-18,USA,178.0,Q325724,Mel Purcell
611,100612,Alvaro,Margets,R,1959-07-26,ESP,,,Alvaro Margets
612,100613,Clarke,Diehl,R,1959-07-28,USA,,,Clarke Diehl
613,100614,Massimo,Grassotti,R,1959-08-08,ITA,,,Massimo Grassotti
614,100615,Gianluca,Rinaldini,R,1959-08-10,ITA,,Q5558152,Gianluca Rinaldini
615,100616,Andy,Kohlberg,L,1959-08-17,USA,178.0,Q4760909,Andy Kohlberg
616,100617,Bud,Schultz,R,1959-08-21,USA,193.0,Q4983937,Bud Schultz
617,100618,Leif,Shiras,R,1959-08-21,USA,183.0,Q2579213,Leif Shiras
618,100619,George,Kalovelonis,R,1959-08-23,GRE,190.0,Q20668788,George Kalovelonis
619,100620,Eduardo,Osta,L,1959-09-04,ESP,160.0,Q5340720,Eduardo Osta
620,100621,Larry,Barnett,R,1959-09-04,USA,178.0,,Larry Barnett
621,100622,Patrizio,Parrini,R,1959-09-05,ITA,,Q13513032,Patrizio Parrini
622,100623,Roger,Knapp,L,1959-09-07,USA,183.0,Q46998409,Roger Knapp
623,100624,Derek,Tarr,L,1959-09-15,USA,185.0,Q5262390,Derek Tarr
624,100625,Scott,Lipton,L,1959-09-15,USA,,Q55081459,Scott Lipton
625,100626,Andy,Garcia,R,1959-09-29,USA,175.0,,Andy Garcia
626,100627,George,Jarck,R,1959-10-10,USA,,,George Jarck
627,100628,Michiel,Schapers,R,1959-10-11,NED,201.0,Q1931269,Michiel Schapers
628,100629,Tiger,Buford,R,1959-10-21,USA,,,Tiger Buford
629,100630,Gustavo,Guerrero,L,1959-10-22,ARG,180.0,Q5621414,Gustavo Guerrero
630,100631,Tim,Wilkison,L,1959-11-23,USA,180.0,Q176303,Tim Wilkison
631,100632,Rolando,Vazquez,R,1959-11-27,USA,,,Rolando Vazquez
632,100633,Scott,Bondurant,R,1959-12-05,USA,,,Scott Bondurant
633,100634,Larry,Gottfried,R,1959-12-08,USA,,Q50413364,Larry Gottfried
634,100635,Mark,Dickson,R,1959-12-08,USA,190.0,Q3294056,Mark Dickson
635,100636,Gustavo,Tiberti,R,1959-12-11,ARG,175.0,Q5621518,Gustavo Tiberti
636,100637,Stefan,Hermann,R,1959-12-13,GER,190.0,Q24005570,Stefan Hermann
637,100638,David,Mustard,L,1959-12-29,NZL,180.0,Q22007096,David Mustard
638,100639,Blaine,Willenborg,R,1960-01-04,USA,170.0,Q599540,Blaine Willenborg
639,100640,Stefan,Simonsson,R,1960-01-05,SWE,175.0,Q3497896,Stefan Simonsson
640,100641,Jan,Van Langendonck,R,1960-01-10,BEL,,Q83617162,Jan Van Langendonck
641,100642,Juan Carlos,Yunis,R,1960-01-17,ARG,,Q102245319,Juan Carlos Yunis
642,100643,Remi,Osho,R,1960-01-19,NGR,178.0,,Remi Osho
643,100644,Alexander,Zverev,R,1997-04-20,GER,198.0,Q13990552,Alexander Zverev
